,game_id,game_date,season,OT,H_A,Team_Abbrev,Team_Score,Team_pace,Team_efg_pct,Team_tov_pct,Team_orb_pct,Team_ft_rate,Team_off_rtg,Inactives,Opponent_pace,Opponent_efg_pct,Opponent_tov_pct,Opponent_orb_pct,Opponent_ft_rate,Opponent_off_rtg,Win,fg,fga,fg2a,fg2,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,fg2_pct,ft_pct,fg3_pct,fg_pct,ast_ratio
3013,202102220DAL,2021-02-22,2020-2021,0,H,DAL,102,100.7,0.531,14.9,11.6,0.213,101.2,"Tyler Bey, Josh Green, Nate Hinton, Kristaps Porzingis",100.7,0.426,11.3,22.8,0.128,91.3,1,35,80,39,20,15,41,17,26,5,44,49,17,6,4,16,18,0.5128205128205128,0.6538461538461539,0.36585365853658536,0.4375,13.66120218579235
3014,202102220HOU,2021-02-22,2020-2021,0,A,CHI,120,99.1,0.621,10.3,18.6,0.077,121.0,"Devon Dotson, Chandler Hutchison, Lauri Markkanen, Adam Mokoka, Otto Porter",99.1,0.453,7.9,19.0,0.135,100.9,1,49,91,55,34,15,36,7,10,8,47,55,24,5,5,11,17,0.6181818181818182,0.7,0.4166666666666667,0.5384615384615384,18.404907975460123
3015,202102220HOU,2021-02-22,2020-2021,0,H,HOU,100,99.1,0.453,7.9,19.0,0.135,100.9,"DeMarcus Cousins, Dante Exum, Kenyon Martin, Kevin Porter, Christian Wood",99.1,0.621,10.3,18.6,0.077,121.0,0,37,96,56,24,13,40,13,19,11,35,46,20,7,4,9,16,0.42857142857142855,0.6842105263157895,0.325,0.3854166666666667,14.997000599880023
3016,202102220LAL,2021-02-22,2020-2021,1,A,WAS,127,107.1,0.536,12.6,13.2,0.25,107.4,"Thomas Bryant, Ish Smith, Cassius Winston",107.1,0.543,15.2,21.4,0.106,104.9,1,47,96,71,38,9,25,24,33,5,44,49,25,9,4,16,25,0.5352112676056338,0.7272727272727273,0.36,0.4895833333333333,16.49947201689546
3017,202102220LAL,2021-02-22,2020-2021,1,H,LAL,124,107.1,0.543,15.2,21.4,0.106,104.9,"Anthony Davis, Dennis Schroder",107.1,0.536,12.6,13.2,0.25,107.4,0,49,104,60,34,15,44,11,17,12,33,45,29,9,11,20,29,0.5666666666666667,0.6470588235294118,0.3409090909090909,0.47115384615384615,18.07078763708873
3018,202102220OKC,2021-02-22,2020-2021,0,A,MIA,108,92.9,0.537,12.4,23.3,0.259,116.3,"Meyers Leonard, Chris Silva, Tyler Herro",92.9,0.527,17.1,12.5,0.216,101.2,1,36,81,41,21,15,40,21,25,10,35,45,30,7,6,13,20,0.5121951219512195,0.84,0.375,0.4444444444444444,22.22222222222222
3019,202102220OKC,2021-02-22,2020-2021,0,H,OKC,94,92.9,0.527,17.1,12.5,0.216,101.2,"Trevor Ariza, Moses Brown, Josh Hall, Ty Jerome, Aleksej Pokusevski, George Hill, Al Horford",92.9,0.537,12.4,23.3,0.259,116.3,0,32,74,35,18,14,39,16,19,5,33,38,20,6,1,17,24,0.5142857142857142,0.8421052631578947,0.358974358974359,0.43243243243243246,16.75603217158177
3020,202102220PHO,2021-02-22,2020-2021,0,A,POR,100,95.4,0.512,14.8,30.2,0.167,104.8,"Harry Giles, CJ McCollum, Zach Collins, Jusuf Nurkic",95.4,0.586,6.1,28.3,0.162,138.4,0,37,84,45,25,12,39,14,19,13,33,46,15,6,6,16,17,0.5555555555555556,0.7368421052631579,0.3076923076923077,0.44047619047619047,12.15953307392996
3021,202102220PHO,2021-02-22,2020-2021,0,H,PHO,132,95.4,0.586,6.1,28.3,0.162,138.4,"Ty-Shon Alexander, Jalen Smith",95.4,0.512,14.8,30.2,0.167,104.8,1,50,99,66,34,16,33,16,18,13,30,43,29,6,5,7,13,0.5151515151515151,0.8888888888888888,0.48484848484848486,0.5050505050505051,20.291071928351524
3022,202102220UTA,2021-02-22,2020-2021,0,A,CHO,110,104.1,0.522,14.0,17.8,0.191,105.6,"Vernon Carey, Nate Darling, Nick Richards, Grant Riller",104.1,0.694,19.2,22.9,0.165,126.7,0,41,89,53,30,11,36,17,21,8,27,35,18,13,2,16,17,0.5660377358490566,0.8095238095238095,0.3055555555555556,0.4606741573033708,13.611615245009073
3023,202102220UTA,2021-02-22,2020-2021,0,H,UTA,132,104.1,0.694,19.2,22.9,0.165,126.7,"Udoka Azubuike, Jarrell Brantley, Elijah Hughes",104.1,0.522,14.0,17.8,0.191,105.6,1,45,85,30,17,28,55,14,17,8,37,45,34,7,7,22,19,0.5666666666666667,0.8235294117647058,0.509090909090909,0.5294117647058824,22.898706896551722
3024,202102230BRK,2021-02-23,2020-2021,0,A,SAC,118,100.8,0.603,13.6,13.9,0.149,117.1,"Chimezie Metu, Jahmi'us Ramsey, Glenn Robinson, Robert Woodard",100.8,0.59,7.2,23.3,0.247,126.0,0,45,87,56,30,15,31,13,19,5,33,38,25,6,7,15,17,0.5357142857142857,0.6842105263157895,0.4838709677419355,0.5172413793103449,18.469267139479904
3025,202102230BRK,2021-02-23,2020-2021,0,H,BRK,127,100.8,0.59,7.2,23.3,0.247,126.0,"Chris Chiozza, Spencer Dinwiddie, Kevin Durant, Timothe Luwawu-Cabarrot, Reggie Perry, Jeff Green",100.8,0.603,13.6,13.9,0.149,117.1,1,44,89,49,27,17,40,22,31,10,31,41,30,8,5,8,16,0.5510204081632653,0.7096774193548387,0.425,0.4943820224719101,21.33105802047782
3026,202102230CLE,2021-02-23,2020-2021,0,A,ATL,111,92.8,0.528,10.0,31.0,0.191,119.6,"Bogdan Bogdanovic, Kris Dunn, De'Andre Hunter, Cam Reddish",92.8,0.622,14.8,20.0,0.192,120.7,0,40,89,58,26,14,31,17,23,13,28,41,22,10,4,11,19,0.4482758620689655,0.7391304347826086,0.45161290322580644,0.449438202247191,16.651528913109296
3027,202102230CLE,2021-02-23,2020-2021,0,H,CLE,112,92.8,0.622,14.8,20.0,0.192,120.7,"Marques Bolden, Matthew Dellavedova, Andre Drummond, Kevin Love, Taurean Prince, Larry Nance",92.8,0.528,10.0,31.0,0.191,119.6,1,41,78,50,26,15,28,15,19,7,29,36,28,7,10,15,19,0.52,0.7894736842105263,0.5357142857142857,0.5256410256410257,21.645021645021643
3028,202102230DAL,2021-02-23,2020-2021,0,A,BOS,107,93.4,0.547,12.2,28.6,0.151,114.5,"Romeo Langford, Marcus Smart",93.4,0.545,8.6,19.0,0.146,117.7,0,41,86,47,29,12,39,13,18,12,34,46,19,6,6,13,21,0.6170212765957447,0.7222222222222222,0.3076923076923077,0.47674418604651164,15.08894536213469
3029,202102230DAL,2021-02-23,2020-2021,0,H,DAL,110,93.4,0.545,8.6,19.0,0.146,117.7,"Tyler Bey, Josh Green, Nate Hinton, Kristaps Porzingis, Tyrell Terry",93.4,0.547,12.2,28.6,0.151,114.5,1,42,89,56,29,13,33,13,15,8,30,38,19,5,1,9,17,0.5178571428571429,0.8666666666666667,0.3939393939393939,0.47191011235955055,15.372168284789645
3030,202102230DEN,2021-02-23,2020-2021,0,A,POR,106,90.7,0.552,9.0,18.9,0.115,116.9,Harry Giles,90.7,0.5,1.0,20.0,0.181,122.4,0,41,87,46,27,14,41,10,10,7,40,47,21,0,7,9,19,0.5869565217391305,1.0,0.34146341463414637,0.47126436781609193,17.29818780889621
3031,202102230DEN,2021-02-23,2020-2021,0,H,DEN,111,90.7,0.5,1.0,20.0,0.181,122.4,"PJ Dozier, JaMychal Green, Gary Harris, Paul Millsap, Greg Whittington",90.7,0.552,9.0,18.9,0.115,116.9,1,40,94,58,26,14,36,17,18,10,30,40,25,8,3,1,10,0.4482758620689655,0.9444444444444444,0.3888888888888889,0.425531914893617,19.543464665415886
3032,202102230LAC,2021-02-23,2020-2021,0,A,WAS,116,101.3,0.597,12.0,13.3,0.125,114.5,"Thomas Bryant, Ish Smith, Cassius Winston",101.3,0.676,9.1,18.9,0.085,133.2,0,47,88,68,36,11,20,11,16,6,30,36,32,5,1,13,16,0.5294117647058824,0.6875,0.55,0.5340909090909091,22.85061411025421
3033,202102230LAC,2021-02-23,2020-2021,0,H,LAC,135,101.3,0.676,9.1,18.9,0.085,133.2,"Amir Coffey, Daniel Oturu, Jay Scrubb",101.3,0.597,12.0,13.3,0.125,114.5,1,54,94,56,35,19,38,8,13,7,39,46,26,7,5,10,22,0.625,0.6153846153846154,0.5,0.574468085106383,19.157088122605366
3034,202102230MIL,2021-02-23,2020-2021,0,A,MIN,112,105.8,0.526,12.1,14.0,0.092,105.9,"Jarrett Culver, D'Angelo Russell",105.8,0.636,7.0,20.0,0.131,131.4,0,42,98,44,23,19,54,9,9,7,36,43,35,4,5,14,16,0.5227272727272727,1.0,0.35185185185185186,0.42857142857142855,23.184949655537896
3035,202102230MIL,2021-02-23,2020-2021,0,H,MIL,139,105.8,0.636,7.0,20.0,0.131,131.4,"Jaylen Adams, Mamadi Diakite, Jrue Holiday, Jordan Nwora",105.8,0.526,12.1,14.0,0.092,105.9,1,53,99,57,33,20,42,13,18,9,43,52,33,11,5,8,13,0.5789473684210527,0.7222222222222222,0.47619047619047616,0.5353535353535354,22.309356408869657
3036,202102230NYK,2021-02-23,2020-2021,0,A,GSW,114,98.7,0.522,9.1,15.6,0.236,115.5,"Marquese Chriss, Nico Mannion, Jordan Poole, Alen Smailagic, Klay Thompson",98.7,0.448,10.9,34.6,0.196,107.4,1,40,89,51,27,13,38,21,24,7,34,41,30,9,8,10,18,0.5294117647058824,0.875,0.34210526315789475,0.449438202247191,21.496130696474633
3037,202102230NYK,2021-02-23,2020-2021,0,H,NYK,106,98.7,0.448,10.9,34.6,0.196,107.4,"Ignas Brazdeikis, Jared Harper, Mitchell Robinson",98.7,0.522,9.1,15.6,0.236,115.5,0,38,97,68,27,11,29,19,22,18,38,56,22,4,5,13,23,0.39705882352941174,0.8636363636363636,0.3793103448275862,0.3917525773195876,15.527950310559005
3038,202102230ORL,2021-02-23,2020-2021,0,A,DET,105,99.0,0.523,13.6,17.4,0.148,106.1,"Wayne Ellington, Blake Griffin, Killian Hayes, Jahlil Okafor, Delon Wright",99.0,0.455,10.9,19.6,0.148,94.0,1,41,88,54,31,10,34,13,16,8,41,49,24,10,9,15,19,0.5740740740740741,0.8125,0.29411764705882354,0.4659090909090909,17.905102954341984
3039,202102230ORL,2021-02-23,2020-2021,0,H,ORL,93,99.0,0.455,10.9,19.6,0.148,94.0,"Cole Anthony, Markelle Fultz, Aaron Gordon, Jonathan Isaac, Karim Mane",99.0,0.523,13.6,17.4,0.148,106.1,0,33,88,50,19,14,38,13,22,10,38,48,25,9,6,12,16,0.38,0.5909090909090909,0.3684210526315789,0.375,18.562518562518562
3040,202102230TOR,2021-02-23,2020-2021,0,A,PHI,109,97.4,0.519,16.2,28.6,0.325,111.9,"Seth Curry, Paul Reed, Rayjon Tucker",97.4,0.489,9.2,16.0,0.118,104.7,1,33,80,42,16,17,38,26,30,12,42,54,24,5,8,18,15,0.38095238095238093,0.8666666666666667,0.4473684210526316,0.4125,17.75147928994083
3041,202102230TOR,2021-02-23,2020-2021,0,H,TOR,102,97.4,0.489,9.2,16.0,0.118,104.7,"Jalen Harris, Kyle Lowry",97.4,0.519,16.2,28.6,0.325,111.9,0,40,93,56,29,11,37,11,13,8,30,38,29,12,11,10,20,0.5178571428571429,0.8461538461538461,0.2972972972972973,0.43010752688172044,21.057217542840547
3042,202102240ATL,2021-02-24,2020-2021,0,A,BOS,112,94.8,0.484,5.4,26.7,0.211,118.1,"Romeo Langford, Marcus Smart, Kemba Walker",94.8,0.665,15.5,33.3,0.165,134.0,0,42,95,64,34,8,31,20,23,12,24,36,20,10,6,6,16,0.53125,0.8695652173913043,0.25806451612903225,0.4421052631578947,15.25320317266626
3043,202102240ATL,2021-02-24,2020-2021,0,H,ATL,127,94.8,0.665,15.5,33.3,0.165,134.0,"Bogdan Bogdanovic, Kris Dunn, De'Andre Hunter, Cam Reddish",94.8,0.484,5.4,26.7,0.211,118.1,1,45,85,43,22,23,42,14,17,12,33,45,27,4,5,17,23,0.5116279069767442,0.8235294117647058,0.5476190476190477,0.5294117647058824,19.783118405627196
3044,202102240CHI,2021-02-24,2020-2021,1,A,MIN,126,102.1,0.51,13.1,26.5,0.192,111.8,D'Angelo Russell,102.1,0.645,17.3,20.0,0.14,118.0,0,47,104,66,35,12,38,20,21,13,28,41,28,11,4,17,24,0.5303030303030303,0.9523809523809523,0.3157894736842105,0.4519230769230769,17.69464105156724
3045,202102240CHI,2021-02-24,2020-2021,1,H,CHI,133,102.1,0.645,17.3,20.0,0.14,118.0,"Devon Dotson, Chandler Hutchison, Lauri Markkanen, Adam Mokoka, Otto Porter",102.1,0.51,13.1,26.5,0.192,111.8,1,55,93,68,45,10,25,13,16,7,36,43,28,11,5,21,15,0.6617647058823529,0.8125,0.4,0.5913978494623656,18.786902844873858
3046,202102240CLE,2021-02-24,2020-2021,0,A,HOU,96,93.4,0.456,6.7,17.0,0.156,102.7,"Dante Exum, Kenyon Martin, Kevin Porter, Christian Wood",93.4,0.6,14.9,31.4,0.118,119.9,0,36,90,57,26,10,33,14,17,9,24,33,18,8,8,7,15,0.45614035087719296,0.8235294117647058,0.30303030303030304,0.4,14.696276943174395
3047,202102240CLE,2021-02-24,2020-2021,0,H,CLE,112,93.4,0.6,14.9,31.4,0.118,119.9,"Matthew Dellavedova, Andre Drummond, Kevin Love, Larry Nance",93.4,0.456,6.7,17.0,0.156,102.7,1,43,85,49,27,16,36,10,15,11,44,55,24,4,10,16,20,0.5510204081632653,0.6666666666666666,0.4444444444444444,0.5058823529411764,18.237082066869302
3048,202102240IND,2021-02-24,2020-2021,0,A,GSW,111,104.3,0.5,15.7,20.0,0.337,106.5,"Marquese Chriss, Nico Mannion, Jordan Poole, Alen Smailagic, Klay Thompson",104.3,0.5,16.7,17.5,0.321,102.6,1,39,83,57,34,5,26,28,31,8,33,41,27,10,4,18,25,0.5964912280701754,0.9032258064516129,0.19230769230769232,0.46987951807228917,19.062411748093762
3049,202102240IND,2021-02-24,2020-2021,0,H,IND,107,104.3,0.5,16.7,17.5,0.321,102.6,"Brian Bowen, Jalen Lecque, Caris LeVert, Cassius Stanley, T.J. Warren",104.3,0.5,15.7,20.0,0.337,106.5,0,37,81,52,30,7,29,26,32,7,32,39,20,11,6,19,22,0.5769230769230769,0.8125,0.2413793103448276,0.4567901234567901,14.916467780429596
3050,202102240MIA,2021-02-24,2020-2021,0,A,TOR,108,90.6,0.635,14.7,8.8,0.189,119.2,Jalen Harris,90.6,0.569,10.6,27.5,0.313,128.0,0,37,74,30,17,20,44,14,17,3,29,32,30,5,3,14,25,0.5666666666666667,0.8235294117647058,0.45454545454545453,0.5,23.908192540643928
3051,202102240MIA,2021-02-24,2020-2021,0,H,MIA,116,90.6,0.569,10.6,27.5,0.313,128.0,"Avery Bradley, Meyers Leonard, Tyler Herro",90.6,0.635,14.7,8.8,0.189,119.2,1,37,80,42,20,17,38,25,29,11,31,42,31,6,4,11,21,0.47619047619047616,0.8620689655172413,0.4473684210526316,0.4625,23.003858711783913
3052,202102240NOP,2021-02-24,2020-2021,0,A,DET,118,99.9,0.601,11.9,21.4,0.124,118.1,"Jerami Grant, Blake Griffin, Killian Hayes, Jahlil Okafor, Delon Wright",99.9,0.611,10.5,29.3,0.2,128.1,0,47,89,53,34,13,36,11,16,9,29,38,31,8,6,13,23,0.6415094339622641,0.6875,0.3611111111111111,0.5280898876404494,22.136532419308764
3053,202102240NOP,2021-02-24,2020-2021,0,H,NOP,128,99.9,0.611,10.5,29.3,0.2,128.1,"Will Magnay, Naji Marshall",99.9,0.601,11.9,21.4,0.124,118.1,1,50,90,67,40,10,23,18,29,12,33,45,31,10,6,12,10,0.5970149253731343,0.6206896551724138,0.43478260869565216,0.5555555555555556,21.26783754116356
3054,202102240OKC,2021-02-24,2020-2021,0,A,SAS,99,98.3,0.517,11.5,12.5,0.116,100.7,"Rudy Gay, Keldon Johnson, Devin Vassell, Quinndary Weatherspoon",98.3,0.517,15.3,20.8,0.112,103.7,0,40,86,61,31,9,25,10,15,6,38,44,20,10,4,12,13,0.5081967213114754,0.6666666666666666,0.36,0.46511627906976744,16.051364365971107
3055,202102240OKC,2021-02-24,2020-2021,0,H,OKC,102,98.3,0.517,15.3,20.8,0.112,103.7,"Trevor Ariza, Moses Brown, Josh Hall, Ty Jerome, Aleksej Pokusevski, George Hill",98.3,0.517,11.5,12.5,0.116,100.7,1,37,89,45,19,18,44,10,11,10,42,52,21,6,4,17,14,0.4222222222222222,0.9090909090909091,0.4090909090909091,0.4157303370786517,15.928398058252426
3056,202102240PHO,2021-02-24,2020-2021,0,A,CHO,124,103.1,0.563,11.5,20.9,0.284,120.3,"Vernon Carey, Nate Darling, Nick Richards, Grant Riller, ""Devonte Graham""",103.1,0.586,12.4,15.9,0.218,117.4,1,43,88,52,30,13,36,25,27,9,37,46,24,8,5,13,21,0.5769230769230769,0.9259259259259259,0.3611111111111111,0.48863636363636365,17.533606078316776
3057,202102240PHO,2021-02-24,2020-2021,0,H,PHO,121,103.1,0.586,12.4,15.9,0.218,117.4,"Ty-Shon Alexander, Jalen Smith",103.1,0.563,11.5,20.9,0.284,120.3,0,44,87,49,30,14,38,19,27,7,34,41,26,9,6,14,25,0.6122448979591837,0.7037037037037037,0.3684210526315789,0.5057471264367817,18.72119815668203
3058,202102240UTA,2021-02-24,2020-2021,0,A,LAL,89,92.2,0.447,13.0,23.5,0.153,96.5,"Anthony Davis, Dennis Schroder",92.2,0.598,11.4,29.8,0.115,123.6,0,34,85,52,26,8,33,13,20,12,33,45,17,5,4,14,15,0.5,0.65,0.24242424242424243,0.4,13.621794871794872
3059,202102240UTA,2021-02-24,2020-2021,0,H,UTA,114,92.2,0.598,11.4,29.8,0.115,123.6,"Udoka Azubuike, Elijah Hughes",92.2,0.447,13.0,23.5,0.153,96.5,1,41,87,39,19,22,48,10,15,14,39,53,28,7,1,12,16,0.48717948717948717,0.6666666666666666,0.4583333333333333,0.47126436781609193,20.95808383233533
3060,202102250BRK,2021-02-25,2020-2021,0,A,ORL,92,104.2,0.454,16.1,8.3,0.149,88.3,"Cole Anthony, Markelle Fultz, Aaron Gordon, Jonathan Isaac, Karim Mane",104.2,0.641,11.7,18.4,0.12,123.7,0,35,87,51,26,9,36,13,15,4,31,35,19,8,1,18,10,0.5098039215686274,0.8666666666666667,0.25,0.40229885057471265,14.548238897396631
3061,202102250BRK,2021-02-25,2020-2021,0,H,BRK,129,104.2,0.641,11.7,18.4,0.12,123.7,"Spencer Dinwiddie, Kevin Durant, Reggie Perry, Jeff Green",104.2,0.454,16.1,8.3,0.149,88.3,1,49,92,47,29,20,45,11,14,7,44,51,30,11,2,13,18,0.6170212765957447,0.7857142857142857,0.4444444444444444,0.532608695652174,21.252479455936527
3062,202102250DEN,2021-02-25,2020-2021,0,A,WAS,112,97.1,0.523,10.2,23.8,0.256,115.4,"Thomas Bryant, Ish Smith, Cassius Winston",97.1,0.524,15.9,27.3,0.247,113.3,1,41,86,60,33,8,26,22,25,10,32,42,24,9,2,11,20,0.55,0.88,0.3076923076923077,0.47674418604651164,18.181818181818183
3063,202102250DEN,2021-02-25,2020-2021,0,H,DEN,110,97.1,0.524,15.9,27.3,0.247,113.3,"PJ Dozier, JaMychal Green, Gary Harris, Paul Millsap",97.1,0.523,10.2,23.8,0.256,115.4,0,37,85,47,22,15,38,21,24,12,32,44,23,6,7,18,20,0.46808510638297873,0.875,0.39473684210526316,0.43529411764705883,16.84241359109549
3064,202102250MEM,2021-02-25,2020-2021,0,A,LAC,94,96.1,0.476,13.3,16.3,0.167,97.8,"Amir Coffey, Daniel Oturu, Patrick Patterson, Jay Scrubb",96.1,0.603,5.7,17.5,0.12,127.0,0,34,84,50,22,12,34,14,16,8,33,41,19,4,4,14,15,0.44,0.875,0.35294117647058826,0.40476190476190477,15.317639471138342
3065,202102250MEM,2021-02-25,2020-2021,0,H,MEM,122,96.1,0.603,5.7,17.5,0.12,127.0,"Jaren Jackson, Sean McDermott, Jontay Porter, Killian Tillie",96.1,0.476,13.3,16.3,0.167,97.8,1,50,92,73,39,11,19,11,16,7,41,48,27,7,1,6,17,0.5342465753424658,0.6875,0.5789473684210527,0.5434782608695652,20.44834898515601
3066,202102250MIL,2021-02-25,2020-2021,0,A,NOP,125,102.5,0.564,7.7,26.1,0.098,121.9,"Will Magnay, Naji Marshall",102.5,0.609,8.0,18.6,0.125,125.9,0,51,102,63,38,13,39,10,14,12,35,47,32,5,4,9,17,0.6031746031746031,0.7142857142857143,0.3333333333333333,0.5,21.45347278090641
3067,202102250MIL,2021-02-25,2020-2021,0,H,MIL,129,102.5,0.609,8.0,18.6,0.125,125.9,"Jaylen Adams, Mamadi Diakite, Jrue Holiday, Jordan Nwora, D.J. Augustin",102.5,0.564,7.7,26.1,0.098,121.9,1,52,96,65,39,13,31,12,16,8,34,42,21,4,8,9,13,0.6,0.75,0.41935483870967744,0.5416666666666666,15.784726398075763
3068,202102250NYK,2021-02-25,2020-2021,0,A,SAC,121,103.5,0.565,13.9,19.0,0.294,116.9,"Chimezie Metu, Jabari Parker, Jahmi'us Ramsey, Hassan Whiteside, Robert Woodard",103.5,0.695,14.3,25.7,0.218,135.3,0,42,85,50,30,12,35,25,33,8,26,34,25,12,0,16,22,0.6,0.7575757575757576,0.34285714285714286,0.49411764705882355,17.79106177056647
3069,202102250NYK,2021-02-25,2020-2021,0,H,NYK,140,103.5,0.695,14.3,25.7,0.218,135.3,"Ignas Brazdeikis, Jared Harper, Elfrid Payton, Mitchell Robinson",103.5,0.565,13.9,19.0,0.294,116.9,1,51,87,51,32,19,36,19,21,9,34,43,24,8,2,16,23,0.6274509803921569,0.9047619047619048,0.5277777777777778,0.5862068965517241,17.615971814445096
3070,202102250PHI,2021-02-25,2020-2021,0,A,DAL,97,95.6,0.494,17.0,24.4,0.256,101.5,"Tyler Bey, Josh Green, Nate Hinton, Kristaps Porzingis, Tyrell Terry",95.6,0.5,6.5,16.7,0.233,116.2,0,32,78,44,19,13,34,20,23,10,40,50,17,2,9,18,21,0.4318181818181818,0.8695652173913043,0.38235294117647056,0.41025641025641024,13.807667316439245
3071,202102250PHI,2021-02-25,2020-2021,0,H,PHI,111,95.6,0.5,6.5,16.7,0.233,116.2,"Paul Reed, Rayjon Tucker",95.6,0.494,17.0,24.4,0.256,101.5,1,39,90,61,27,12,29,21,25,8,31,39,26,11,6,7,19,0.4426229508196721,0.84,0.41379310344827586,0.43333333333333335,19.402985074626866
3072,202102260BOS,2021-02-26,2020-2021,0,A,IND,112,97.7,0.478,7.3,17.4,0.303,114.6,"Brian Bowen, Jalen Lecque, Caris LeVert, Cassius Stanley, T.J. Warren",97.7,0.567,10.4,17.9,0.305,120.7,0,35,89,43,20,15,46,27,29,8,32,40,26,8,6,8,22,0.46511627906976744,0.9310344827586207,0.32608695652173914,0.39325842696629215,19.151443724219213
3073,202102260BOS,2021-02-26,2020-2021,0,H,BOS,118,97.7,0.567,10.4,17.9,0.305,120.7,"Romeo Langford, Marcus Smart",97.7,0.478,7.3,17.4,0.303,114.6,1,42,82,60,33,9,22,25,29,7,38,45,24,3,6,11,20,0.55,0.8620689655172413,0.4090909090909091,0.5121951219512195,18.495684340320594
3074,202102260CHI,2021-02-26,2020-2021,0,A,PHO,106,94.3,0.534,6.9,7.9,0.136,112.4,Ty-Shon Alexander,94.3,0.577,17.1,18.2,0.09,102.8,1,44,88,66,38,6,22,12,15,3,27,30,35,11,4,7,11,0.5757575757575758,0.8,0.2727272727272727,0.5,25.62225475841874
3075,202102260CHI,2021-02-26,2020-2021,0,H,CHI,97,94.3,0.577,17.1,18.2,0.09,102.8,"Devon Dotson, Chandler Hutchison, Lauri Markkanen, Adam Mokoka, Otto Porter",94.3,0.534,6.9,7.9,0.136,112.4,0,39,78,47,27,12,31,7,10,6,35,41,25,2,4,17,16,0.574468085106383,0.7,0.3870967741935484,0.5,20.096463022508036
3076,202102260DET,2021-02-26,2020-2021,0,A,SAC,110,97.3,0.455,8.5,28.6,0.326,113.1,"Tyrese Haliburton, Chimezie Metu, Jahmi'us Ramsey, Hassan Whiteside, Robert Woodard",97.3,0.524,10.3,22.2,0.256,110.0,1,37,89,57,30,7,32,29,41,14,35,49,24,5,6,10,25,0.5263157894736842,0.7073170731707317,0.21875,0.4157303370786517,17.016449234259785
3077,202102260DET,2021-02-26,2020-2021,0,H,DET,107,97.3,0.524,10.3,22.2,0.256,110.0,"Blake Griffin, Killian Hayes, Frank Jackson, Jahlil Okafor, Delon Wright",97.3,0.455,8.5,28.6,0.326,113.1,0,37,82,49,25,12,33,21,32,10,35,45,20,6,6,11,25,0.5102040816326531,0.65625,0.36363636363636365,0.45121951219512196,15.738117721120554
3078,202102260GSW,2021-02-26,2020-2021,0,A,CHO,121,107.4,0.556,16.2,28.3,0.247,112.7,"Vernon Carey, Nate Darling, Nick Richards, Grant Riller",107.4,0.677,20.4,13.8,0.291,121.1,0,41,89,48,24,17,41,22,32,13,25,38,27,11,1,20,23,0.5,0.6875,0.4146341463414634,0.4606741573033708,17.99040511727079
3079,202102260GSW,2021-02-26,2020-2021,0,H,GSW,130,107.4,0.677,20.4,13.8,0.291,121.1,"Marquese Chriss, Nico Mannion, Jordan Poole, Alen Smailagic, Klay Thompson",107.4,0.556,16.2,28.3,0.247,112.7,1,48,79,55,37,11,24,23,25,4,33,37,38,10,3,23,19,0.6727272727272727,0.92,0.4583333333333333,0.6075949367088608,25.165562913907284
3080,202102260LAL,2021-02-26,2020-2021,0,A,POR,93,93.1,0.452,14.0,21.3,0.217,99.9,Harry Giles,93.1,0.46,8.2,30.0,0.239,109.5,0,32,83,46,21,11,37,18,20,10,35,45,19,5,5,15,21,0.45652173913043476,0.9,0.2972972972972973,0.3855421686746988,15.103338632750399
3081,202102260LAL,2021-02-26,2020-2021,0,H,LAL,102,93.1,0.46,8.2,30.0,0.239,109.5,Anthony Davis,93.1,0.452,14.0,21.3,0.217,99.9,1,37,88,61,30,7,27,21,28,15,37,52,25,9,7,9,23,0.4918032786885246,0.75,0.25925925925925924,0.42045454545454547,18.612269207861825
3082,202102260MEM,2021-02-26,2020-2021,0,A,LAC,119,101.1,0.638,16.2,12.1,0.213,117.7,"Amir Coffey, Daniel Oturu, Patrick Patterson, Jay Scrubb",101.1,0.448,8.0,15.7,0.124,97.9,1,44,80,45,30,14,35,17,18,4,43,47,34,6,8,17,19,0.6666666666666666,0.9444444444444444,0.4,0.55,24.474517708033396
3083,202102260MEM,2021-02-26,2020-2021,0,H,MEM,99,101.1,0.448,8.0,15.7,0.124,97.9,"Jaren Jackson, Sean McDermott, Jontay Porter, Killian Tillie, Justise Winslow",101.1,0.638,16.2,12.1,0.213,117.7,0,39,97,69,30,9,28,12,16,8,29,37,24,10,4,9,14,0.43478260869565216,0.75,0.32142857142857145,0.4020618556701031,17.51313485113835
3084,202102260MIA,2021-02-26,2020-2021,0,A,UTA,116,99.7,0.505,8.0,18.8,0.223,116.4,"Udoka Azubuike, Elijah Hughes",99.7,0.593,13.4,28.9,0.256,124.4,0,40,94,48,25,15,46,21,23,9,27,36,24,9,3,9,21,0.5208333333333334,0.9130434782608695,0.32608695652173914,0.425531914893617,17.50291715285881
3085,202102260MIA,2021-02-26,2020-2021,0,H,MIA,124,99.7,0.593,13.4,28.9,0.256,124.4,"Avery Bradley, Meyers Leonard, Tyler Herro",99.7,0.505,8.0,18.8,0.223,116.4,1,44,86,55,30,14,31,22,25,11,39,50,24,5,1,15,21,0.5454545454545454,0.88,0.45161290322580644,0.5116279069767442,17.647058823529413
